STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_env,Environment indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2010,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2011,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2012,,3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2013,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2014,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2015,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2016,,3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2017,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2018,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2019,,3.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2020,,3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2021,,3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2022,,2.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),BG,Bulgaria,2023,,2.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2005,,1.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2006,,1.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2007,,1.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2008,,2.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2009,,2.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2010,,2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2011,,1.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2012,,2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2013,,2.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2014,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2015,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2016,,2.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2017,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2018,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2019,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2020,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2021,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2022,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CY,Cyprus,2023,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2005,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2006,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2007,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2008,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2009,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2010,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2011,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2012,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2013,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2014,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2015,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2016,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2017,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2018,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2019,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2020,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2021,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2022,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),CZ,Czechia,2023,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2005,,1.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2006,,1.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2007,,1.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2008,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2009,,1.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2010,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2011,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2012,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2013,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2014,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2015,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2016,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2017,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2018,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2019,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2020,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2021,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2022,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DE,Germany,2023,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2005,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2006,,1.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2007,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2008,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2009,,1.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2010,,1.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2011,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2012,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2013,,1.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2014,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2015,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2016,,1.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2017,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2018,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2019,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2020,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2021,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2022,,1.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),DK,Denmark,2023,,1.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2005,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2006,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2007,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2008,,2.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2009,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2010,,3.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2011,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2012,,3.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2013,,3.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2014,,3.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2015,,3.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2016,,3.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2017,,3.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2018,,3.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2019,,3.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2020,,3.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2021,,4.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2022,,7.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EE,Estonia,2023,,7.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2005,,1.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2006,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2007,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2008,,1.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2009,,1.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2010,,1.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2011,,1.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2012,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2013,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2014,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2015,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2016,,1.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2017,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2018,,1.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),EL,Greece,2019,,1.8,,,,,
