STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,waste,Waste categories,wst_oper,Waste management operations,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2006,,32.53,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2007,,33.12,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2008,,31.89,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2009,,29.1,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2010,,30.88,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2011,,31.2,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2012,,30.53,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2013,,30.09,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2014,,31.1,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2015,,32.06,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2016,,32.65,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2017,,34.8,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2018,,35.09,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2019,,35.47,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2020,,35.67,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2021,,36.75,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,FR,France,2022,,35.75,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2012,,11.31,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2013,,11.52,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2014,,11.69,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2015,,12.5,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2016,,13.34,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2017,,14.97,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2018,,16.13,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2019,,17.25,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2020,,16.83,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2021,,18.11,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2022,,19.26,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2004,,16.33,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2005,,18.62,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2006,,19.71,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2007,,21.73,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2008,,21.44,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2009,,22.89,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2010,,21.09,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2011,,20.93,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2012,,25.9,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2013,,27.91,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2014,,26.3,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2015,,30.6,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2016,,31.66,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2017,,32.44,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2018,,35.09,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2019,,35.3,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2020,,47.84,,b,break in time series,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2021,,43.95,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2022,,44.64,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2000,,44.84,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2001,,44.89,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2002,,45.09,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2003,,56.13,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2004,,51.99,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2005,,52.41,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2006,,61.75,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2007,,54.03,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2008,,55.25,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2009,,49.47,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2010,,41.14,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2011,,34.65,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2012,,36.65,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2013,,44.4,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2014,,59.32,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2015,,60.01,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2016,,57.85,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2017,,58.14,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2018,,53.9,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2019,,64.12,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2020,,60.86,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2021,,72.95,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2022,,66.16,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2010,,37.85,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2011,,35.81,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2012,,37.34,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2013,,44.73,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2014,,43.14,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2015,,44.98,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2016,,46.04,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2017,,46.74,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2018,,47.55,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2019,,48.51,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2020,,39.42,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2021,,44.55,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2022,,50.46,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2000,,33.37,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2001,,34.22,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2002,,34.17,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2003,,34.84,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2004,,35.52,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2005,,36.09,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2006,,37.71,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2007,,38.63,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2008,,37.24,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2009,,35.13,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2010,,34.62,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2011,,34.57,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2012,,34.09,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2013,,33.87,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2014,,34.51,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2015,,35.34,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2016,,36.84,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2017,,37.86,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2018,,38.11,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2019,,38.75,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2020,,37.16,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2021,,38.4,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2022,,39.45,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2006,,18.98,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2007,,18.75,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2008,,18.88,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2009,,18.75,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2010,,18.93,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2011,,18.95,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2012,,19.78,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2013,,19.28,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2014,,18.98,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2015,,20.96,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2016,,21.29,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2017,,20.6,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2018,,21.11,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2019,,21.64,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2020,,23.21,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2021,,23.17,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2022,,22.11,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2004,,14.97,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2005,,15.44,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2006,,17.3,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2007,,19.96,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2008,,19.95,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2009,,17.12,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2010,,18.25,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2011,,19.93,,,,,
dataflow,ESTAT:CEI_PC050(1.0),Generation of plastic packaging waste per capita,A,Annual,W150102,Plastic packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2012,,19.97,,,,,
