STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_env,Environment indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2007,,1346,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2008,,2075,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2009,,1291,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2010,,1817,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2011,,2030,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2012,,2917,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2013,,2145,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2014,,2699,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2015,,2822,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2016,,2592,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2017,,3039,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2018,,2762,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2019,,2493,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2020,,2630,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2021,,2948,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2022,,3085,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,DK,Denmark,2023,,3176,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2005,,103,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2006,,101,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2007,,103,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2008,,126,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2009,,80,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2010,,112,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2011,,163,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2012,,199,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2013,,158,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2014,,130,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2015,,134,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2016,,153,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2017,,192,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2018,,240,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2019,,229,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2020,,233,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2021,,219,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2022,,245,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EE,Estonia,2023,,256,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2005,,1281,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2006,,1200,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2007,,1120,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2008,,2088,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2009,,867,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2010,,885,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2011,,700,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2012,,233,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2013,,145,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2014,,378,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2015,,444,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2016,,431,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2017,,455,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2018,,220,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2019,,370,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2020,,327,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2021,,527,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2022,,203,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EL,Greece,2023,,174,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2005,,1766,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2006,,2036,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2007,,2111,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2008,,2615,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2009,,2235,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2010,,2287,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2011,,2219,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2012,,2794,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2013,,3056,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2014,,3576,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2015,,3961,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2016,,5096,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2017,,4456,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2018,,5427,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2019,,6023,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2020,,6063,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2021,,7260,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2022,,7149,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,ES,Spain,2023,,7604,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2005,,57669,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2006,,59686,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2007,,61877,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2008,,81262,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2009,,69251,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2010,,73699,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2011,,78132,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2012,,75274,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2013,,68460,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2014,,75227,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2015,,83448,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2016,,89210,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2017,,107183,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2018,,114196,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2019,,124608,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2020,,114170,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2021,,125436,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2022,,125132,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,EU27_2020,European Union - 27 countries (from 2020),2023,,130634,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2005,,587,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2006,,600,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2007,,618,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2008,,883,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2009,,623,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2010,,603,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2011,,805,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2012,,802,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2013,,659,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2014,,738,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2015,,820,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2016,,872,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2017,,669,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2018,,803,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2019,,759,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2020,,773,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2021,,1389,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2022,,957,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FI,Finland,2023,,984,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2005,,17339,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2006,,17510,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2007,,17750,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2008,,18053,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2009,,16893,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2010,,20672,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2011,,20700,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2012,,20167,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2013,,18238,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2014,,18373,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2015,,20163,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2016,,20535,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2017,,21121,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2018,,19016,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2019,,20832,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2020,,21993,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2021,,23523,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2022,,21961,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,FR,France,2023,,22515,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2005,,181,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2006,,179,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2007,,211,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2008,,264,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2009,,212,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2010,,187,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2011,,219,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2012,,145,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2013,,217,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2014,,233,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2015,,266,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2016,,306,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2017,,385,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2018,,388,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2019,,342,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2020,,280,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2021,,227,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2022,,336,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HR,Croatia,2023,,347,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HU,Hungary,2005,,275,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HU,Hungary,2006,,302,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HU,Hungary,2007,,339,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,INV,Investment,MIO_EUR,Million euro,HU,Hungary,2008,,619,,,,,
