STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,cons_fp,Consumption footprint,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SE,Sweden,2023,,97,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2011,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2012,,90,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2013,,91,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2014,,93,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2015,,98,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2016,,95,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2017,,99,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2018,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2019,,94,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2020,,89,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2021,,82,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2022,,88,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SI,Slovenia,2023,,86,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2011,,101,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2012,,92,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2013,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2014,,95,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2015,,94,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2016,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2017,,115,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2018,,118,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2019,,120,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2020,,119,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2021,,123,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2022,,126,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,I10,"Index, 2010=100",SK,Slovakia,2023,,131,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2011,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2012,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2013,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2014,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2015,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2016,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2017,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2018,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2019,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2020,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2021,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2022,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,AT,Austria,2023,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2011,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2012,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2013,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2014,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2015,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2016,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2017,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2018,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2019,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2020,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2021,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2022,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BE,Belgium,2023,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2010,,0.02,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2011,,0.02,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2012,,0.02,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2013,,0.02,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2014,,0.02,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2015,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2016,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2017,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2018,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2019,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2020,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2021,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2022,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,BG,Bulgaria,2023,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2011,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2012,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2013,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2014,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2015,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2016,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2017,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2018,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2019,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2020,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2021,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2022,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CY,Cyprus,2023,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2010,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2011,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2012,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2013,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2014,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2015,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2016,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2017,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2018,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2019,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2020,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2021,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2022,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,CZ,Czechia,2023,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2011,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2012,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2013,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2014,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2015,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2016,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2017,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2018,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2019,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2020,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2021,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2022,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DE,Germany,2023,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2011,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2012,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2013,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2014,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2015,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2016,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2017,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2018,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2019,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2020,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2021,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2022,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,DK,Denmark,2023,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2011,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2012,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2013,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2014,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2015,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2016,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2017,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2018,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2019,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2020,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2021,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2022,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EE,Estonia,2023,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2011,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2012,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2013,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2014,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2015,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2016,,0.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2017,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2018,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2019,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2020,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2021,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2022,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,EL,Greece,2023,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2010,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2011,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2012,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2013,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2014,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2015,,0.04,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2016,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2017,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2018,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2019,,0.05,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,ODP,Ozone depletion,PB,Planetary Boundary,ES,Spain,2020,,0.05,,,,,
