STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,waste,Waste categories,wst_oper,Waste management operations,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2012,,46.52,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2013,,46.91,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2014,,48.75,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2015,,51.86,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2016,,55.89,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2017,,65.16,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2018,,69.44,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2019,,76.21,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2020,,68.29,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2021,,73.87,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HR,Croatia,2022,,82.17,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2004,,80.64,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2005,,84.57,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2006,,87.87,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2007,,96.27,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2008,,100.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2009,,97.56,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2010,,88.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2011,,84.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2012,,102.1,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2013,,103.55,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2014,,110.38,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2015,,118.23,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2016,,122.46,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2017,,129.63,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2018,,139.33,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2019,,143.92,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2020,,155.88,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2021,,161.35,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,HU,Hungary,2022,,166.47,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2000,,208.98,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2001,,212.17,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2002,,216.07,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2003,,205.14,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2004,,209.06,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2005,,222.41,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2006,,240.63,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2007,,240.05,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2008,,228.7,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2009,,214.41,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2010,,189.4,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2011,,188.55,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2012,,176,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2013,,188.18,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2014,,208.13,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2015,,209.14,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2016,,208.14,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2017,,215.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2018,,206.76,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2019,,226.05,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2020,,222.03,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2021,,242.41,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IE,Ireland,2022,,231.72,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2010,,138.98,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2011,,138.52,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2012,,139,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2013,,147.59,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2014,,129.39,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2015,,140.88,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2016,,147.12,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2017,,150.4,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2018,,146.79,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2019,,149.05,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2020,,130.61,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2021,,147.77,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IS,Iceland,2022,,154.61,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2000,,196.13,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2001,,197.66,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2002,,199.11,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2003,,200.99,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2004,,207.33,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2005,,205.49,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2006,,209.24,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2007,,213.44,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2008,,205.52,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2009,,182.38,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2010,,190.76,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2011,,193.87,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2012,,188.49,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2013,,190.06,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2014,,198.31,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2015,,204.51,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2016,,211.33,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2017,,219.28,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2018,,212.16,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2019,,215.64,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2020,,208.77,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2021,,229.9,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,IT,Italy,2022,,232.36,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2006,,158.76,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2007,,167.23,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2008,,166.62,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2009,,167.84,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2010,,165.18,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2011,,157.63,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2012,,141.72,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2013,,152.28,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2014,,155.15,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2015,,172.83,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2016,,165.74,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2017,,169.88,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2018,,174.66,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2019,,178.39,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2020,,195.49,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2021,,192.04,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LI,Liechtenstein,2022,,182.88,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2004,,69.28,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2005,,79.46,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2006,,86.75,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2007,,105.96,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2008,,103.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2009,,82.43,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2010,,87.97,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2011,,96.54,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2012,,101.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2013,,107.98,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2014,,117.36,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2015,,120.69,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2016,,126.98,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2017,,127.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2018,,125.79,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2019,,133.6,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2020,,136.04,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2021,,151.85,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LT,Lithuania,2022,,151.12,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2000,,182.67,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2001,,179.92,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2002,,190.4,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2003,,194.27,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2004,,203.7,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2005,,212.47,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2006,,222.31,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2007,,212.59,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2008,,213.21,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2009,,183.33,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2010,,202.17,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2011,,201.95,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2012,,202.67,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2013,,206.14,,,,,
